Episodio,Recompensa total,Pasos,Mean Reward Calculado,duracion (s),steps per second,Recompensa Episodio,mean action,loss,duration (s),Tiempo acumulado
541,14.21,557,0.019749,13.037,43,11.0,2.65,0.011495,13.037,5384.278000000001
542,14.24,375,0.029333,8.723,43,11.0,2.909,0.011728,8.723,5393.001000000001
543,14.12,373,0.029491,8.835,42,11.0,2.877,0.011744,8.835,5401.836000000001
544,14.19,576,0.029514,13.257,43,17.0,2.708,0.012376,13.257,5415.093000000001
545,14.33,845,0.030769,19.666,43,26.0,2.485,0.011999,19.666,5434.759000000001
546,14.27,259,0.023166,6.051,43,6.0,2.687,0.012409,6.051,5440.810000000001
547,14.22,442,0.022624,10.363,43,10.0,2.466,0.012197,10.363,5451.173000000002
548,14.22,623,0.036918,14.795,42,23.0,2.518,0.011658,14.795,5465.968000000002
549,14.25,563,0.030195,13.153,43,17.0,2.831,0.010766,13.153,5479.121000000002
550,14.23,290,0.024138,6.84,42,7.0,2.59,0.012077,6.84,5485.961000000002
551,14.14,278,0.028777,6.602,42,8.0,2.227,0.010981,6.602,5492.563000000002
552,14.11,385,0.025974,8.826,44,10.0,2.356,0.011578,8.826,5501.389000000002
553,14.26,759,0.035573,17.73,43,27.0,2.888,0.011478,17.73,5519.1190000000015
554,14.36,659,0.031866,15.367,43,21.0,2.66,0.01151,15.367,5534.486000000002
555,14.46,629,0.034976,14.71,43,22.0,2.638,0.011823,14.71,5549.196000000002
556,14.48,455,0.026374,10.644,43,12.0,2.747,0.011587,10.644,5559.840000000002
557,14.45,576,0.024306,13.646,42,14.0,2.616,0.013179,13.646,5573.486000000002
558,14.43,358,0.027933,8.548,42,10.0,2.874,0.012,8.548,5582.0340000000015
559,14.54,662,0.030211,15.659,42,20.0,2.671,0.010739,15.659,5597.693000000001
560,14.47,507,0.027613,12.074,42,14.0,2.828,0.012778,12.074,5609.767000000001
561,14.56,658,0.031915,15.326,43,21.0,2.693,0.012597,15.326,5625.093000000001
562,14.61,445,0.026966,10.61,42,12.0,2.506,0.012356,10.61,5635.703
563,14.59,520,0.032692,12.129,43,17.0,2.523,0.012208,12.129,5647.832
564,14.57,436,0.020642,10.041,43,9.0,2.706,0.011516,10.041,5657.8730000000005
565,14.73,715,0.029371,16.733,43,21.0,2.745,0.011603,16.733,5674.606000000001
566,14.67,625,0.0272,14.462,43,17.0,2.629,0.011848,14.462,5689.068000000001
567,14.65,475,0.025263,11.093,43,12.0,2.566,0.01122,11.093,5700.161000000001
568,14.8,606,0.033003,14.077,43,20.0,2.799,0.011469,14.077,5714.238000000001
569,14.67,427,0.028103,10.068,42,12.0,2.672,0.011159,10.068,5724.306000000001
570,14.69,588,0.037415,13.794,43,22.0,2.486,0.012902,13.794,5738.100000000001
571,14.87,603,0.034826,14.212,42,21.0,2.872,0.011715,14.212,5752.312000000002
572,14.88,446,0.026906,10.556,42,12.0,2.74,0.01181,10.556,5762.868000000001
573,14.8,281,0.02847,6.627,42,8.0,3.071,0.012462,6.627,5769.495000000002
574,14.71,477,0.023061,11.224,42,11.0,2.581,0.011935,11.224,5780.719000000002
575,14.83,573,0.038394,13.329,43,22.0,2.599,0.012089,13.329,5794.048000000002
576,14.79,279,0.028674,6.523,43,8.0,2.778,0.012538,6.523,5800.571000000002
577,14.8,429,0.025641,10.061,43,11.0,2.448,0.011397,10.061,5810.632000000001
578,14.94,633,0.034755,14.862,43,22.0,2.472,0.012839,14.862,5825.4940000000015
579,15.07,592,0.033784,13.88,43,20.0,2.62,0.011956,13.88,5839.374000000002
580,15.16,618,0.043689,14.475,43,27.0,2.65,0.01264,14.475,5853.849000000002
581,15.11,723,0.034578,17.031,42,25.0,2.945,0.012838,17.031,5870.880000000002
582,15.12,377,0.023873,8.871,42,9.0,2.536,0.011672,8.871,5879.751000000002
583,15.19,706,0.033994,16.325,43,24.0,2.439,0.012232,16.325,5896.076000000002
